experiment_id,Ax,Ay,Az
633,-0.5615759,-0.56145406,-1.9509794
634,-0.56132597,-0.56150526,-1.6717185
635,-0.5615247,-0.5614295,-1.3932321
636,-0.56145096,-0.56155443,-1.1139446
637,-0.5610002,-0.5618044,-0.8352063
638,-0.56162506,-0.5613045,-0.55644536
639,-0.5615759,-0.56157905,-0.27735665
640,-0.56125015,-0.5612799,0.0009043562
641,-0.56117433,-0.56103,0.27923912
642,-0.56082606,-0.5610545,0.5574264
643,-0.5611006,-0.5609788,0.83588815
644,-0.5610002,-0.5613045,1.114352
645,-0.56132597,-0.56120414,1.3933383
646,-0.5614755,-0.5611795,1.6720275
647,-0.5612256,-0.56107914,1.9513642
648,-0.56137514,-0.27961585,-1.9508543
649,-0.56155133,-0.27971625,-1.6718681
650,-0.56132597,-0.27911595,-1.3924823
651,-0.56082606,-0.27916512,-1.1137685
652,-0.56175005,-0.27916512,-0.834856
653,-0.561201,-0.27964044,-0.55601925
654,-0.5610248,-0.27883938,-0.27730748
655,-0.56130135,-0.27901557,0.0010539182
656,-0.56117433,-0.27883938,0.2788642
657,-0.5607257,-0.27901557,0.5573014
658,-0.5608506,-0.27954006,0.83571196
659,-0.56125015,-0.2792143,1.1147023
660,-0.56095105,-0.27908933,1.3932133
661,-0.5610002,-0.27904016,1.6718533
662,-0.56125015,-0.27908933,1.95069
663,-0.56137514,0.0025235154,-1.9505552
664,-0.561201,0.0024989299,-1.671319
665,-0.5611006,0.0027734681,-1.3929576
666,-0.5607257,0.0027734681,-1.1134939
667,-0.5612993,0.0028738591,-0.8351817
668,-0.5613997,0.0029230302,-0.55607045
669,-0.5609756,0.002824688,-0.27745706
670,-0.5608998,0.0029476157,0.0010293326
671,-0.56127477,0.0034741557,0.27923912
672,-0.5607994,0.0029230302,0.55727684
673,-0.561076,0.0031483974,0.8356628
674,-0.5607257,0.0028492736,1.1148274
675,-0.56095105,0.0029988354,1.3929634
676,-0.56075025,0.0032487882,1.6723287
677,-0.5610002,0.0032487882,1.9511387
678,-0.56117433,0.28308532,-1.9509548
679,-0.56132597,0.28300953,-1.6712698
680,-0.56127477,0.28306073,-1.3929821
681,-0.5614755,0.28303614,-1.1137685
682,-0.5615493,0.28288454,-0.83483136
683,-0.56125015,0.28335986,-0.5561688
684,-0.5607257,0.28308532,-0.27715793
685,-0.56077486,0.28293577,0.0014042619
686,-0.5613505,0.28298494,0.2793641
687,-0.5607257,0.28293577,0.55695105
688,-0.5611498,0.2825854,0.83591276
689,-0.56095105,0.28306073,1.1147269
690,-0.5606744,0.2827104,1.3934633
691,-0.5609244,0.28335986,1.672552
692,-0.5606744,0.28306073,1.9511634
693,-0.5616497,0.56314725,-1.9509301
694,-0.5613997,0.5635467,-1.6719193
695,-0.561076,0.56314725,-1.3923061
696,-0.5613997,0.5629956,-1.1138443
697,-0.5612256,0.563096,-0.834856
698,-0.56137514,0.5631718,-0.5559188
699,-0.5617009,0.5627723,-0.27740788
700,-0.56095105,0.56312263,0.0007793798
701,-0.5606499,0.56334597,0.27906498
702,-0.5608506,0.5633726,0.55727684
703,-0.5610248,0.56339717,0.8356116
704,-0.56112516,0.5630468,1.1144032
705,-0.5608506,0.5634218,1.3931887
706,-0.56117433,0.5632722,1.6722775
707,-0.56112516,0.5635467,1.9508642
708,-0.5613505,0.8436086,-1.9508297
709,-0.56145096,0.84370905,-1.6720443
710,-0.56127477,0.8433095,-1.3925561
711,-0.5615247,0.8432849,-1.114043
712,-0.56155133,0.8432849,-0.83515507
713,-0.56162506,0.84345907,-0.55647
714,-0.56162506,0.84358406,-0.27780738
715,-0.56127477,0.8434837,0.00062776904
716,-0.56132597,0.84313536,0.27871463
717,-0.5610002,0.84316,0.5573526
718,-0.56112516,0.84308416,0.835587
719,-0.5614243,0.8433095,1.114602
720,-0.5614243,0.8439098,1.3932891
721,-0.56127477,0.84363526,1.6719025
722,-0.5612256,0.84351027,1.9508151
723,-0.5615759,1.1237464,-1.6719439
724,-0.56187505,1.1234964,-1.3930314
725,-0.5617255,1.123396,-1.1140697
726,-0.5615493,1.1234964,-0.8354808
727,-0.56162506,1.1239963,-0.55657035
728,-0.5614755,1.1236972,-0.27740788
729,-0.56087524,1.1235455,0.00052942696
730,-0.5607994,1.1234964,0.2788642
731,-0.5611498,1.1235702,0.5567523
732,-0.56117433,1.1237955,0.83538824
733,-0.5612993,1.1239204,1.1144524
734,-0.56137514,1.1238713,1.3930638
735,-0.561201,1.123521,1.6720029
736,-0.56145096,1.4044864,-1.3934063
737,-0.5615493,1.4041626,-1.1146433
738,-0.5616497,1.4040357,-0.83515507
739,-0.56150013,1.4040111,-0.55664414
740,-0.5618504,1.4037857,-0.27780738
741,-0.56187505,1.4039373,0.0007793798
742,-0.56167424,1.4037857,0.2788642
743,-0.5614755,1.404511,0.5568527
744,-0.5612256,1.4041873,0.8356136
745,-0.5613997,1.4043614,1.1142516
746,-0.5615493,1.4043614,1.3929387
747,-0.56150013,1.6846486,-1.1148686
748,-0.5616497,1.6843988,-0.8356058
749,-0.5613505,1.6847245,-0.5564187
750,-0.5614243,1.6847491,-0.2783073
751,-0.5622254,1.6843988,0.00062776904
752,-0.56132597,1.6847982,0.2788642
753,-0.56175005,1.6846241,0.55672777
754,-0.56155133,1.684575,0.8353125
755,-0.5618259,1.6845483,1.1145529
756,-0.5618504,1.9651879,-0.8361815
757,-0.56192625,1.9650139,-0.55719525
758,-0.56175005,1.9652392,-0.2782069
759,-0.5617255,1.9652392,0.0009289417
760,-0.5614755,1.9654379,0.27879044
761,-0.5615493,1.9655137,0.55682606
762,-0.5616497,1.9654624,0.8352633
763,-0.2797623,-1.9699956,-0.8362819
764,-0.2799139,-1.970596,-0.5566195
765,-0.28001225,-1.970346,-0.27783197
766,-0.27978894,-1.970221,0.00050279265
767,-0.27966395,-1.970096,0.27894
768,-0.28016385,-1.9704709,0.55712724
769,-0.28008807,-1.970346,0.83528787
770,-0.28016385,-1.6890835,-1.3946315
771,-0.2803626,-1.6892596,-1.1144446
772,-0.28018844,-1.6890589,-0.8354808
773,-0.28033802,-1.6888335,-0.55644536
774,-0.28001225,-1.688934,-0.27725625
775,-0.28008807,-1.6888335,0.0012280656
776,-0.28023762,-1.6890343,0.27916536
777,-0.2797623,-1.6886594,0.55732596
778,-0.27981353,-1.6888847,0.8356382
779,-0.2800389,-1.6888847,1.1146778
780,-0.2798627,-1.6883336,1.3933629
781,-0.28006348,-1.407444,-1.6728945
782,-0.28018844,-1.4069707,-1.393183
783,-0.27998766,-1.4070445,-1.1143688
784,-0.2798627,-1.4070957,-0.8353559
785,-0.28008807,-1.4070445,-0.5559701
786,-0.2797623,-1.4069707,-0.2772829
787,-0.2797377,-1.4071695,0.0009289417
788,-0.28016385,-1.4068949,0.27918994
789,-0.27961275,-1.4065446,0.5566765
790,-0.28008807,-1.4070936,0.8357878
791,-0.28011265,-1.4068949,1.1152023
792,-0.28008807,-1.4069442,1.3934387
793,-0.27981353,-1.4067187,1.6720787
794,-0.28016385,-1.1249564,-1.6720443
795,-0.2798627,-1.1248047,-1.3932321
796,-0.2796373,-1.1252309,-1.113793
797,-0.27978894,-1.1246797,-0.8348047
798,-0.2798873,-1.1252555,-0.5559188
799,-0.27968854,-1.1253067,-0.277707
800,-0.27971312,-1.1249317,0.0011788945
801,-0.27981353,-1.1249297,0.27906498
802,-0.2798627,-1.124606,0.55715185
803,-0.2802622,-1.1248047,0.8353125
804,-0.2798873,-1.12503,1.1147782
805,-0.27946317,-1.1250813,1.3930883
806,-0.2799139,-1.1246306,1.6721771
807,-0.27946317,-0.8432677,-1.9511043
808,-0.2800389,-0.84331685,-1.6718947
809,-0.27968854,-0.84331685,-1.3925827
810,-0.27961275,-0.8430915,-1.1136435
811,-0.27948776,-0.84319186,-0.8350301
812,-0.27978894,-0.8431427,-0.55569345
813,-0.2798873,-0.84306693,-0.27748165
814,-0.2796373,-0.84331685,0.0010047471
815,-0.2793628,-0.84319186,0.27948907
816,-0.28016385,-0.8430423,0.55752677
817,-0.27951235,-0.8430423,0.83588815
818,-0.27943859,-0.8427166,1.1147269
819,-0.2793382,-0.8427678,1.3931396
820,-0.2798627,-0.84284157,1.6721771
821,-0.27946317,-0.84289277,1.9508889
822,-0.2797623,-0.5610545,-1.9503053
823,-0.27996308,-0.5612287,-1.6716939
824,-0.2796373,-0.5614049,-1.3923573
825,-0.279414,-0.5608804,-1.1134939
826,-0.27971312,-0.5613557,-0.8348068
827,-0.2797623,-0.56120414,-0.55569345
828,-0.27966395,-0.5611037,-0.2771313
829,-0.27971312,-0.5606796,0.0012546999
830,-0.2796373,-0.5609788,0.2789154
831,-0.27903703,-0.56100535,0.5572522
832,-0.2799385,-0.5610033,0.8355624
833,-0.27968854,-0.5608804,1.114602
834,-0.27961275,-0.5610545,1.3933629
835,-0.27946317,-0.56082916,1.6723533
836,-0.27938735,-0.5614049,1.9510896
837,-0.28013724,-0.2798146,-1.9505798
838,-0.28003684,-0.27906474,-1.6715443
839,-0.27981353,-0.27954006,-1.3926319
840,-0.27971312,-0.2791897,-1.113369
841,-0.27948776,-0.27906474,-0.83488053
842,-0.27948776,-0.2793659,-0.5557447
843,-0.27956358,-0.27921635,-0.27730748
844,-0.27948776,-0.27909136,0.0013284564
845,-0.27921322,-0.278866,0.27918994
846,-0.27981353,-0.27899098,0.55752677
847,-0.27983811,-0.27861604,0.83601314
848,-0.27941194,-0.27846444,1.1146265
849,-0.27966395,-0.2786898,1.393238
850,-0.27943859,-0.2786652,1.6724024
851,-0.27956358,-0.2786652,1.9511634
852,-0.27978894,0.0029988354,-1.9504303
853,-0.27956358,0.0031996171,-1.6716694
854,-0.2793628,0.002824688,-1.3920561
855,-0.27958816,0.0031483974,-1.1132194
856,-0.27938735,0.0031483974,-0.8346798
857,-0.27966395,0.0031483974,-0.5557447
858,-0.27943859,0.0027734681,-0.2772317
859,-0.27906367,0.0031996171,0.001353042
860,-0.27921322,0.0033000081,0.27921453
861,-0.27921322,0.0037999137,0.5574776
862,-0.27946317,0.0034987412,0.8358636
863,-0.27961275,0.0033245937,1.1145016
864,-0.27951235,0.0033000081,1.3936149
865,-0.27961275,0.0033491792,1.6722283
866,-0.27956358,0.0034741557,1.9512146
867,-0.2797377,0.28346026,-1.9506556
868,-0.27978688,0.28318572,-1.6715443
869,-0.27998766,0.282735,-1.3929064
870,-0.27966395,0.28333527,-1.1135432
871,-0.27938735,0.28298494,-0.8343806
872,-0.27943859,0.28306073,-0.5554947
873,-0.2797377,0.28281078,-0.27705753
874,-0.27911282,0.28261,0.0013796763
875,-0.27948776,0.28303614,0.27926576
876,-0.27968854,0.28325948,0.5572522
877,-0.27948776,0.28343567,0.8363123
878,-0.2793382,0.28300953,1.1147516
879,-0.27941194,0.2832103,1.3935636
880,-0.27938735,0.28275958,1.6720767
881,-0.27946317,0.28346026,1.950938
882,-0.27948776,0.56362253,-1.9507294
883,-0.2796619,0.56364715,-1.6716939
884,-0.2797377,0.5634218,-1.3926072
885,-0.27996308,0.5630468,-1.1135185
886,-0.2798873,0.56297106,-0.83488053
887,-0.27943859,0.56312263,-0.5559701
888,-0.27951235,0.5632476,-0.27733207
889,-0.2793628,0.56334597,0.0011030892
890,-0.27961275,0.5632722,0.27916536
891,-0.27961275,0.56314725,0.5573526
892,-0.27931362,0.5632722,0.83588815
893,-0.2793628,0.56284606,1.1150014
894,-0.2792624,0.5634218,1.3934633
895,-0.27948776,0.56334597,1.6719025
896,-0.27968854,0.56382334,1.9513396
897,-0.2799139,0.8434099,-1.9509548
898,-0.2799139,0.84320915,-1.6718189
899,-0.27956358,0.84318453,-1.3923819
900,-0.2800389,0.8438094,-1.1136947
901,-0.2798627,0.84338534,-0.83478016
902,-0.27918863,0.8432849,-0.55569345
903,-0.27958816,0.8428342,-0.27730748
904,-0.2798627,0.8434345,0.0010026983
905,-0.27948776,0.8434345,0.27901375
906,-0.28006348,0.8433341,0.55712724
907,-0.2797623,0.8437848,0.8356382
908,-0.2797623,0.84345907,1.1147269
909,-0.27981353,0.84305954,1.3933649
910,-0.27966395,0.84345907,1.6722283
911,-0.27958816,0.8432849,1.9510138
912,-0.28001225,1.1235968,-1.6717432
913,-0.2798627,1.1237217,-1.3924577
914,-0.2798873,1.123396,-1.1141946
915,-0.28006348,1.1235968,-0.8352309
916,-0.27998766,1.1235455,-0.55622
917,-0.27956358,1.1239717,-0.277707
918,-0.27983811,1.123771,0.0009289417
919,-0.2797623,1.1236459,0.27921453
920,-0.2793382,1.123521,0.55702686
921,-0.27983811,1.1238713,0.83591276
922,-0.2796373,1.1236706,1.114852
923,-0.2797377,1.1238959,1.3932891
924,-0.28008807,1.1239204,1.6722529
925,-0.28006348,1.4039106,-1.6727941
926,-0.2800389,1.403837,-1.3932567
927,-0.28008807,1.4042119,-1.1142684
928,-0.2797623,1.4042857,-0.8356816
929,-0.28018844,1.4039373,-0.55609506
930,-0.2798873,1.4036874,-0.27745706
931,-0.2799385,1.4039619,0.00062776904
932,-0.2800143,1.4040111,0.2788642
933,-0.27978894,1.4042857,0.5569265
934,-0.2799139,1.4040623,0.83538824
935,-0.2799139,1.4041361,1.1144524
936,-0.27958816,1.4045355,1.3932891
937,-0.2799139,1.4041852,1.6720029
938,-0.28011265,1.6849232,-1.3933325
939,-0.28031343,1.6845995,-1.1140943
940,-0.27996308,1.6843495,-0.83508134
941,-0.27998766,1.6847491,-0.5566687
942,-0.28011265,1.6845483,-0.27745706
943,-0.2804138,1.6846486,0.0009043562
944,-0.2803626,1.6845483,0.2790158
945,-0.2798627,1.6845995,0.55727684
946,-0.27961275,1.684575,0.83538824
947,-0.2804138,1.6845995,1.1142762
948,-0.2799139,1.6851486,1.3933138
949,-0.2799385,1.9653888,-0.83533126
950,-0.28011265,1.9652637,-0.5561442
951,-0.27983811,1.9649626,-0.2779078
952,-0.28008807,1.9652637,0.00085313636
953,-0.2799385,1.9650384,0.2788888
954,-0.2801618,1.9656633,0.55707604
955,-0.27996308,1.9656386,0.8356382
956,0.0011478042,-2.2522354,0.0010026983
957,0.0009244857,-1.9703951,-0.8366814
958,0.0012994149,-1.9699956,-0.55701905
959,0.001498148,-1.9699956,-0.27823353
960,0.0015493678,-1.9702702,0.0006789889
961,0.0011232187,-1.9703214,0.2785405
962,0.0012481951,-1.9699956,0.55712724
963,0.0015493678,-1.9703951,0.83546203
964,0.001199024,-1.6887844,-1.3939574
965,0.0013240004,-1.6886082,-1.1147192
966,0.0013240004,-1.6885098,-0.83525544
967,0.0012236095,-1.6883827,-0.5559188
968,0.0015985388,-1.6885589,-0.2772317
969,0.0017235152,-1.6888335,0.0006789889
970,0.0012481951,-1.6884832,0.27871463
971,0.0014489768,-1.6884832,0.5572277
972,0.0011744385,-1.6882598,0.83583695
973,0.0015985388,-1.6883336,1.1146778
974,0.001397757,-1.6887844,1.3928138
975,0.0014243913,-1.4068458,-1.6720934
976,0.0011744385,-1.4066449,-1.3929576
977,0.0014735624,-1.4068437,-1.1138688
978,0.0018730771,-1.4070199,-0.8349297
979,0.0014243913,-1.4068704,-0.55649453
980,0.001774735,-1.4063951,-0.2772071
981,0.001973468,-1.4065446,0.0009781128
982,0.001199024,-1.4066696,0.27896458
983,0.0015739533,-1.4069195,0.5574018
984,0.0020246878,-1.4066449,0.8361873
985,0.0014735624,-1.4067187,1.1149278
986,0.0014735624,-1.4066942,1.3933895
987,0.0013240004,-1.4063951,1.672427
988,0.0012481951,-1.1249297,-1.6719685
989,0.0014735624,-1.1251817,-1.3925314
990,0.0016497587,-1.1250813,-1.1136435
991,0.0015247823,-1.12503,-0.834606
992,0.0013998058,-1.1247064,-0.5561688
993,0.0012994149,-1.1251059,-0.27718252
994,0.0015985388,-1.1247802,0.001353042
995,0.0014489768,-1.1248313,0.27914077
996,0.0014735624,-1.1249317,0.557201
997,0.001774735,-1.124731,0.8359373
998,0.0015739533,-1.1246551,1.1146511
999,0.0014735624,-1.1245815,1.3933138
1000,0.0016989297,-1.1247555,1.6722037
1001,0.0012994149,-0.84301776,-1.9510306
1002,0.0016989297,-0.8435914,-1.6712698
1003,0.0012727806,-0.84289277,-1.3923573
1004,0.0018239061,-0.8429665,-1.1137439
1005,0.0016497587,-0.8428661,-0.83475554
1006,0.001774735,-0.84306693,-0.55589426
1007,0.0014243913,-0.84301776,-0.27713335
1008,0.0014243913,-0.8429911,0.0010047471
1009,0.0016989297,-0.84301776,0.27921453
1010,0.0017235152,-0.8428661,0.5578525
1011,0.0022992264,-0.84294194,0.8356874
1012,0.0018997114,-0.8429665,1.1152534
1013,0.0019980536,-0.84284157,1.3935391
1014,0.0018239061,-0.8424666,1.6726278
1015,0.0016497587,-0.8429665,1.9511634
1016,0.0016743442,-0.5609788,-1.9505306
1017,0.0018484916,-0.5609296,-1.6709932
1018,0.0018239061,-0.56107914,-1.3921053
1019,0.0014489768,-0.5608804,-1.1134181
1020,0.001973468,-0.56115496,-0.8344544
1021,0.0012481951,-0.5611037,-0.55534315
1022,0.0016989297,-0.5611037,-0.27695715
1023,0.0020738589,-0.56120414,0.0012546999
1024,0.0015985388,-0.56107914,0.27946448
1025,0.00212303,-0.5609788,0.5573014
1026,0.0020492733,-0.5610545,0.83583695
1027,0.0021988354,-0.56103,1.1149278
1028,0.0019488825,-0.56087834,1.3937645
1029,0.0018484916,-0.5612287,1.672427
1030,0.0018997114,-0.5609788,1.9513149
1031,0.0017993206,-0.27924094,-1.9507806
1032,0.0014489768,-0.27914053,-1.6711428
1033,0.0020246878,-0.2794663,-1.3923306
1034,0.0020492733,-0.27911595,-1.1137685
1035,0.0018239061,-0.27906474,-0.83483136
1036,0.0018997114,-0.27943966,-0.5558451
1037,0.001924297,-0.27916512,-0.27685675
1038,0.0015985388,-0.27861604,0.0015538238
1039,0.0019488825,-0.2793413,0.27961406
1040,0.0021988354,-0.27899098,0.55765176
1041,0.0017481007,-0.27883938,0.83621186
1042,0.0017993206,-0.27864063,1.1153785
1043,0.0021496643,-0.278866,1.3939385
1044,0.0021496643,-0.27861604,1.6726524
1045,0.0020492733,-0.27874103,1.9512391
1046,0.0020738589,0.0025726864,-2.2293427
1047,0.0018751259,0.0030746409,-1.9498545
1048,0.0016989297,0.0027488826,-1.6710445
1049,0.0018484916,0.0029496644,-1.3921074
1050,0.0016231243,0.0028738591,-1.1132439
1051,0.0016231243,0.002824688,-0.83445644
1052,0.0019980536,0.0031996171,-0.5556197
1053,0.0020738589,0.0032733737,-0.2766068
1054,0.0020246878,0.003172983,0.0012546999
1055,0.0020984444,0.0026976627,0.27976567
1056,0.0020738589,0.0033737647,0.5580533
1057,0.0020001023,0.0033245937,0.83633685
1058,0.0021742499,0.0032487882,1.1151018
1059,0.0025737647,0.0033245937,1.393664
1060,0.0021742499,0.0032487882,1.6721771
1061,0.0018484916,0.0031483974,1.9509646
1062,0.0020246878,0.0032979592,2.2304509
1063,0.0015985388,0.28353605,-1.9504057
1064,0.0016497587,0.28303614,-1.6712945
1065,0.0020984444,0.28296036,-1.3921074
1066,0.0016231243,0.28306073,-1.1135697
1067,0.0017481007,0.28333527,-0.83458143
1068,0.0014735624,0.28306073,-0.55536973
1069,0.0017501495,0.28316113,-0.27708212
1070,0.0018484916,0.2834111,0.0012546999
1071,0.0016477099,0.28291118,0.27923912
1072,0.0021742499,0.28288454,0.5575514
1073,0.001973468,0.2833865,0.8360869
1074,0.0018239061,0.2831345,1.1149031
1075,0.0021496643,0.28333527,1.3935636
1076,0.0020492733,0.2832103,1.6724782
1077,0.001973468,0.2832349,1.9510384
1078,0.0017481007,0.5630468,-1.950631
1079,0.0013485859,0.56332135,-1.6715443
1080,0.0016231243,0.5630714,-1.3922569
1081,0.0014243913,0.56357133,-1.113793
1082,0.0016989297,0.56314725,-0.8346306
1083,0.0014489768,0.56339717,-0.5557201
1084,0.0015739533,0.56339717,-0.27708212
1085,0.001924297,0.5630714,0.0011788945
1086,0.0021988354,0.5637475,0.27961406
1087,0.0014489768,0.56357133,0.55752677
1088,0.00212303,0.563221,0.83591276
1089,0.0017993206,0.5634218,1.1150014
1090,0.0018484916,0.56362253,1.3937645
1091,0.0023750316,0.5632476,1.6727036
1092,0.0020492733,0.5637475,1.9515895
1093,0.0015985388,0.8436107,-1.9508564
1094,0.001397757,0.84373564,-1.6717185
1095,0.0015985388,0.8434345,-1.3927076
1096,0.0015247823,0.8435349,-1.1137193
1097,0.0015985388,0.84358406,-0.8345302
1098,0.0020738589,0.8429838,-0.5561196
1099,0.0018239061,0.8432337,-0.27755743
1100,0.0014735624,0.843035,0.0010785037
1101,0.0018751259,0.8434099,0.2790404
1102,0.0018997114,0.84351027,0.5571764
1103,0.0019980536,0.8432849,0.83596194
1104,0.0018997114,0.8439344,1.114852
1105,0.0018751259,0.843834,1.3933138
1106,0.0020492733,0.8437848,1.6721525
1107,0.001774735,0.8441598,1.9509646
1108,0.0016743442,1.1238468,-1.6718189
1109,0.0017481007,1.1238221,-1.3930068
1110,0.0012748294,1.1236951,-1.1138688
1111,0.0013485859,1.1236213,-0.83483136
1112,0.0012236095,1.123521,-0.5562938
1113,0.0017481007,1.1237955,-0.27765784
1114,0.0018751259,1.1235968,0.0010047471
1115,0.0018730771,1.1240209,0.27918994
1116,0.001498148,1.1240721,0.5574018
1117,0.0017235152,1.1239471,0.8359373
1118,0.0018997114,1.1239204,1.1145529
1119,0.0014735624,1.1239451,1.3937398
1120,0.0013731715,1.1239717,1.6718022
1121,0.0017481007,1.4046113,-1.6722943
1122,0.0015985388,1.4046872,-1.393058
1123,0.0012994149,1.4044126,-1.1141946
1124,0.0016231243,1.4040111,-0.8349809
1125,0.0015247823,1.4044106,-0.5560438
1126,0.0016231243,1.4042857,-0.2775062
1127,0.0014489768,1.4041873,0.001353042
1128,0.0018484916,1.4042364,0.2790158
1129,0.0017993206,1.4040623,0.5575022
1130,0.0014735624,1.4044106,0.8356874
1131,0.0018730771,1.404261,1.1145016
1132,0.001774735,1.4046626,1.393238
1133,0.0016497587,1.4046113,1.6720521
1134,0.001199024,1.6848495,-1.3931072
1135,0.0012994149,1.684073,-1.1141188
1136,0.0012994149,1.6839992,-0.8350567
1137,0.0015985388,1.6847245,-0.55601925
1138,0.001397757,1.6845729,-0.27758202
1139,0.0014243913,1.6844499,0.0009535272
1140,0.0012236095,1.684825,0.27921453
1141,0.0012481951,1.6847491,0.5574264
1142,0.0012481951,1.6848228,0.835587
1143,0.001199024,1.684999,1.1144278
1144,0.0013731715,1.6849499,1.393238
1145,0.0011478042,1.9652637,-0.8357308
1146,0.0012236095,1.9655383,-0.55651915
1147,0.0009982423,1.9652371,-0.2776066
1148,0.001199024,1.9657124,0.00082855084
1149,0.001397757,1.9655137,0.2790404
1150,0.0011232187,1.9654379,0.5569265
1151,0.0012727806,1.9656386,0.83553785
1152,0.0013485859,2.245975,0.0012280656
1153,0.28141254,-1.9698194,-0.83705634
1154,0.28168708,-1.9704709,-0.5572956
1155,0.28143713,-1.970346,-0.2783073
1156,0.28146172,-1.9702947,0.000578598
1157,0.28133672,-1.9707701,0.27866343
1158,0.2816625,-1.9704463,0.5569019
1159,0.28168708,-1.9702947,0.83521205
1160,0.28126296,-1.6890097,-1.3949081
1161,0.28126296,-1.6890589,-1.1149937
1162,0.2815621,-1.6888602,-0.8356816
1163,0.28186327,-1.6888089,-0.55626917
1164,0.2816379,-1.6887331,-0.2779078
1165,0.28176287,-1.6886082,0.0009781128
1166,0.28173828,-1.6888335,0.2788888
1167,0.28178746,-1.6891347,0.55702686
1168,0.2813613,-1.6885344,0.83541286
1169,0.28183663,-1.6885098,1.114102
1170,0.2816625,-1.6885589,1.3928384
1171,0.28158668,-1.4071695,-1.6730441
1172,0.28143713,-1.4071449,-1.3930314
1173,0.28141254,-1.4074706,-1.1142192
1174,0.28151292,-1.4070199,-0.8356304
1175,0.28183663,-1.4072453,-0.55644333
1176,0.2809618,-1.407194,-0.2776312
1177,0.2816379,-1.4067945,0.0006031835
1178,0.28181204,-1.4068458,0.2789154
1179,0.28173828,-1.4072207,0.55712724
1180,0.28186327,-1.4068949,0.835587
1181,0.28151292,-1.4072207,1.1143274
1182,0.2815621,-1.4071695,1.3930146
1183,0.28173828,-1.4069442,1.6722262
1184,0.28183663,-1.1250813,-1.6726446
1185,0.28181204,-1.1248313,-1.3934063
1186,0.28143713,-1.1254317,-1.1140697
1187,0.28151292,-1.1251059,-0.83508134
1188,0.28161332,-1.12503,-0.5563204
1189,0.28181204,-1.1248806,-0.27740788
1190,0.2816625,-1.1252555,0.0011297235
1191,0.2816379,-1.1251551,0.27896458
1192,0.28176287,-1.1250813,0.5574264
1193,0.28181204,-1.1250567,0.83541286
1194,0.28201282,-1.1248806,1.1149031
1195,0.28158668,-1.1249317,1.3933383
1196,0.28158668,-1.1252309,1.6722037
1197,0.28173828,-0.84339267,-1.9513297
1198,0.28171167,-0.84301776,-1.6717697
1199,0.2814863,-0.8431427,-1.3928059
1200,0.28171167,-0.84351766,-1.1135185
1201,0.28188786,-0.84344184,-0.8350055
1202,0.28168708,-0.84306693,-0.5559701
1203,0.28208658,-0.84301776,-0.27743247
1204,0.28188786,-0.8431161,0.0010047471
1205,0.2820374,-0.8432165,0.27916536
1206,0.28211322,-0.8430423,0.55745304
1207,0.28208658,-0.8432165,0.83583695
1208,0.28201282,-0.84319186,1.1145016
1209,0.2821624,-0.8430423,1.3934141
1210,0.282062,-0.8431427,1.6722529
1211,0.2816625,-0.84331685,1.9511634
1212,0.282062,-0.5614787,-1.9505552
1213,0.282062,-0.5614787,-1.6714932
1214,0.28168708,-0.5613803,-1.3927568
1215,0.28191245,-0.5613803,-1.1140697
1216,0.28218699,-0.56132907,-0.8351059
1217,0.2820374,-0.5613045,-0.5561688
1218,0.2821378,-0.5613803,-0.27718252
1219,0.28188786,-0.5613803,0.00072815997
1220,0.28226277,-0.5612533,0.27918994
1221,0.28226277,-0.5614295,0.5573772
1222,0.28243694,-0.56103,0.8355624
1223,0.28178746,-0.560905,1.1150014
1224,0.28188786,-0.560905,1.3932891
1225,0.2822382,-0.5611037,1.6721525
1226,0.2822382,-0.560905,1.9508642
1227,0.2820374,-0.27924094,-1.9509301
1228,0.28211322,-0.2794663,-1.6715198
1229,0.2821624,-0.27954006,-1.3927076
1230,0.28201282,-0.27941507,-1.1136435
1231,0.28196162,-0.2794909,-0.83488053
1232,0.28238776,-0.27908933,-0.55586964
1233,0.28233653,-0.27924094,-0.27743247
1234,0.28211322,-0.27908933,0.0012546999
1235,0.28218699,-0.27951548,0.27918994
1236,0.28248817,-0.2791897,0.5577276
1237,0.28243694,-0.2788148,0.8357386
1238,0.28263772,-0.27914053,1.1147269
1239,0.28243694,-0.27906474,1.394039
1240,0.2821624,-0.27889058,1.6722775
1241,0.28221157,-0.27899098,1.9513396
1242,0.28211322,0.0025235154,-1.9505798
1243,0.28208864,0.0029230302,-1.6713436
1244,0.2821378,0.002824688,-1.3921319
1245,0.28186327,0.0023739533,-1.1136947
1246,0.28178746,0.003023421,-0.8350301
1247,0.28221363,0.003023421,-0.55589426
1248,0.28201282,0.0027980537,-0.2772317
1249,0.2820374,0.0031750316,0.0012546999
1250,0.282062,0.002824688,0.2794153
1251,0.2821378,0.0026239061,0.5575022
1252,0.28231195,0.0029496644,0.8356874
1253,0.2821624,0.0029496644,1.1145774
1254,0.28238776,0.0030480064,1.3935883
1255,0.28231195,0.0032487882,1.6718533
1256,0.28226277,0.0033737647,1.9513642
1257,0.2820374,0.28283536,-1.951131
1258,0.28193703,0.28296036,-1.6717185
1259,0.2820374,0.28296036,-1.392431
1260,0.28231195,0.28298494,-1.1135452
1261,0.28221363,0.2831345,-0.83483136
1262,0.2821624,0.2832615,-0.5561196
1263,0.28226277,0.28303614,-0.2772071
